,role,personal_address,contract_address,add_permissioned_runtime,remove_permissioned_runtime,add_prescription_permissions_runtime,remove_prescription_permissions_runtime,request_fill_runtime,add_permissioned_gas_used,remove_permissioned_gas_used,add_prescription_permissions_gas_used,remove_prescription_permissions_gas_used,request_fill_gas_used,add_permissioned_transactions,remove_permissioned_transactions,add_prescription_permissions_transactions,remove_prescription_permissions_transactions,request_fill_transactions,new_prescription_runtime,refill_prescription_runtime,new_prescription_gas_used,refill_prescription_gas_used,new_prescription_transactions,refill_prescription_transactions,add_prescription_runtime,fill_prescription_runtime,request_refill_runtime,add_prescription_gas_used,fill_prescription_gas_used,request_refill_gas_used,add_prescription_transactions,fill_prescription_transactions,request_refill_transactions
10,patient,0x0839a6BE06b039cCcD0Dbd33b2E6b0c45EC697e1,0x2b792A65336C4AAF6F9706d4FCE9EE068FdEdb5D,0.04989194869995117,0.0,0.07216358184814453,0.0,0.4911642074584961,44716.0,0.0,53058.0,0.0,257584.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
11,patient,0x10AB2093b29341E5c08da8289ca0071379E161a2,0xA073a89ba130b24ea37acDCAED0917C43D0f191f,0.08514142036437988,0.0,0.06855535507202148,0.0,0.5916333198547363,44692.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
12,patient,0xd9eb95dbF60B122d525d6b6C75071EC6835724eB,0x4F62896139Fc1c3d740b18deAa002e44786fcFF3,0.05565190315246582,0.0,0.07050895690917969,0.0,0.5747013092041016,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
13,patient,0xaF81f4b7dCbF68A1A7d4094981AE6795912637Ef,0x11f59F230D338AB6CD7d09Dc8CC8C96341F38e88,0.052994728088378906,0.0,0.07054948806762695,0.0,0.527672529220581,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
14,patient,0x943c6e4ace9a089929665d3aDE49c2B9086B9338,0xC14Dc62659398256291E8eaE5464130830648dca,0.04873037338256836,0.0,0.07034182548522949,0.0,0.48856663703918457,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
15,patient,0x0a74e7Fc9369186C1e123f34dD8b573Abe1153c0,0x7Fe62D31C98eaa5f535F187769C9d23aaaEaafEE,0.0493464469909668,0.0,0.07431149482727051,0.0,0.5874321460723877,44716.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
16,patient,0x430a15784943EF989db5FED42EC224173E2C8447,0x26ccB7081Cc3c088656a2644df722F819E0Fb6c2,0.049774885177612305,0.0,0.06850481033325195,0.0,0.6231486797332764,44716.0,0.0,53058.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
17,patient,0x38B818BbF68102542C22e51a832599B77eE2B248,0xfeBb505D6Fc3aE9ecd649cE5Fb65600D4d147Deb,0.04986691474914551,0.0,0.0690469741821289,0.0,0.5277044773101807,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
18,patient,0x07B79510D231fa97A2D51B1a93763755fd5370fa,0x413C75308493Ee98749F522480d243f8097449A6,0.050649166107177734,0.0,0.11685705184936523,0.0,0.5517621040344238,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
19,patient,0x414737dfAB7Ce98683df0CFe85df01f9157513E0,0x1fc7b0a45aEB9cF3B262F803c99a9Ffa84906E89,0.05314350128173828,0.0,0.07098865509033203,0.0,0.6393017768859863,44716.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
20,patient,0x0cae56CB389eAA3c86378979324540E1bE1E35D8,0xAfeF71c15c450b0D12Af45Ef0D305B0A8F4553B2,0.0500025749206543,0.0,0.06784629821777344,0.0,0.5914058685302734,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
21,patient,0x34619D8F513fE7b9163A8E8acE777204C9303308,0xbddD08c3f3e8AD9cd4BA887748F16bf685184016,0.04920196533203125,0.0,0.06934309005737305,0.0,0.6256163120269775,44704.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
22,patient,0xb73Cc6272e86aE24233a8482d49c12Da07BE40E8,0xf3b12e24BCcEB9da0252E485f3Dc43FfB10D58B6,0.05248403549194336,0.0,0.07056164741516113,0.0,1.2212536334991455,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
23,patient,0x4DCB27F10F8f59FFA88F53b4c407912aB67c683a,0xaB92e925108aCCD991e65D27dc4C8E706b8c3303,0.05008745193481445,0.0,0.06993412971496582,0.0,0.6578867435455322,44716.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
24,patient,0x90c7565E15E11Bf54b01b83446A5AF71217853AE,0x2782E25a6479a595964B33a52401cd5A19EA1Ebb,0.05057239532470703,0.0,0.07036757469177246,0.0,1.1384518146514893,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
25,patient,0xd2dCfC6F63B946D67C3fC2C5d5603bcA7aE6DBDE,0x2fB8825B083964606ACADdca7c8884f583996B4f,0.04950594902038574,0.0,0.07024121284484863,0.0,0.9871249198913574,44692.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
26,patient,0x28D56F2C2F54b033a5DbbD58964575CAF62E9aa2,0x6DECCA615E5a43709FA0De16BCe1879022234cF6,0.051247358322143555,0.0,0.06807780265808105,0.0,0.8959169387817383,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
27,patient,0x093d4417896da52200021c23b8eeE066b8830859,0xFf2CFE2b6D87aDEa59e518946b5E62F28E692bb6,0.08541131019592285,0.0,0.06929850578308105,0.0,0.5766372680664062,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
28,patient,0xA09C3f5f9eDE52f9ed89fa51eF9300a7e5A0f1A7,0x7d5ad1eCBDe24681f488006Cb586F3c95c184375,0.049985408782958984,0.0,0.0726776123046875,0.0,0.5802981853485107,44716.0,0.0,53058.0,0.0,289782.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
29,patient,0x2a2E9e0E44f8d417d134B15f0D96011254B776E7,0x0287Ac6F61f1672754a0B4DD77728Ae5aC7f1780,0.04859209060668945,0.0,0.07490086555480957,0.0,1.1380565166473389,44716.0,0.0,53058.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
30,patient,0x6B383c96a0501Fcc793acb0E28bc205b9D4B9955,0x5d57378B5AA0Bd5385a2bB18Ee79AbA4627AE75E,0.050353050231933594,0.0,0.06977534294128418,0.0,0.42885494232177734,44716.0,0.0,53046.0,0.0,225302.0,1.0,0.0,1.0,0.0,7.0,,,,,,,,,,,,,,,
31,patient,0x32c1B3fa0A22317f8c03aa0Df47e6Ee7E89965da,0x971D95Caaa557cF2F7b50C88bFEc9b6eC656Eb92,0.04878091812133789,0.0,0.07217621803283691,0.0,0.5495879650115967,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
32,patient,0x137cCf8AbdD8224553846AD25B2770e6f50cEa38,0xaC46E42521d3B6B0Ff50326DF8314685EE6D5D81,0.05005002021789551,0.0,0.07149577140808105,0.0,0.5450417995452881,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
33,patient,0xcFf7F1cD46009E86171Bd648D01D593C913C4123,0x5757CC3AFAD8915dee86FdaC5e3AC9d636883ac9,0.05327916145324707,0.0,0.07175278663635254,0.0,0.5613205432891846,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
34,patient,0x738a866A90C593F72Bec1B7FC541A65e74a977a9,0x7425D49A2fAfEF6Ff499A67C71FE9814C7e83965,0.048172950744628906,0.0,0.06936359405517578,0.0,0.45818018913269043,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
35,patient,0x7cB2Cb46f6d8b0443e9c484d5FB24A61637F72Ae,0x957098e12788BCf1a518259deC0FAe17109e328b,0.04967665672302246,0.0,0.07511353492736816,0.0,0.5019807815551758,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
36,patient,0x4B61D5Fd9441571FCa98BfbB0e1a2D63F7F83C12,0x21213Cc9e803025a4fB1DA42B2431A95d173ad7D,0.05057716369628906,0.0,0.06949687004089355,0.0,0.5748565196990967,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
37,patient,0xd6FaBd3CaA13bbAE599d2D96fd582C44Ee552Eb5,0xD00154E20a6Aa07e7A2A4F4b00a528FEaB9eC2e7,0.0602421760559082,0.0,0.08243989944458008,0.0,0.523979663848877,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
38,patient,0x85b44383077C271Ff9d1f7863376e28aDe142582,0xf3260E7f56a5f61722579Fa7Be714c35376eaeCe,0.050048112869262695,0.0,0.11734652519226074,0.0,0.5613126754760742,44716.0,0.0,53058.0,0.0,289782.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
39,patient,0xf89e11A73f932F9DC0a5b4dA6063353b6C7f9bCb,0x0c2d202B67FdB2BC516f1AD86336288Ae76197E1,0.04950523376464844,0.0,0.0701134204864502,0.0,0.6700484752655029,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
40,patient,0x0675Ce57C3668aE0053a6b00ca4074c1f81DAb7C,0x9C910c2034a7D799f57ADE761BA6A638bfB6BA1f,0.052581071853637695,0.0,0.06961345672607422,0.0,0.6328635215759277,44716.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
41,patient,0xd8d476B1406F4E4A1967A04a4f0C44721FC484b7,0x9293258EC7d004EBD5b33Ab93BA0A1019F2dC117,0.049393415451049805,0.0,0.10666728019714355,0.0,0.5848591327667236,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
42,patient,0x3B219944F92e6AC284dF644Db4D5B95c8C86f4a3,0xA0b254CA6C892f86AB7DF9Bf0935aC8a0d5ccbdA,0.05157899856567383,0.0,0.06908082962036133,0.0,0.6555705070495605,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
43,patient,0x1d0134524a805789B407B60CA42ec91041E68E44,0x3c165Dfc5861C21881c525A888BCD6c087fc254A,0.08718323707580566,0.0,0.07524418830871582,0.0,0.6009047031402588,44716.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
44,patient,0x886d3dE2549c00bE0FB15F3dDed95C5bf4344592,0xB5047073c56D0e4fe36703d1F97db2719FaCa36E,0.05017399787902832,0.0,0.0700221061706543,0.0,0.5305685997009277,44716.0,0.0,53058.0,0.0,289782.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
45,patient,0x1053801BFc61a96EBF403759b590684F95C64D0b,0xe7c983706BADC72EC27E4366484e401e313d170C,0.05059957504272461,0.0,0.06955337524414062,0.0,0.5829379558563232,44716.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
46,patient,0x045eea2892B164E7ED5e81850b8e99AF282a885f,0x8e7a1827C5EA2Bc2640bdC7c61BaA9FA962c25b4,0.05055522918701172,0.0,0.07026338577270508,0.0,0.5885429382324219,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
47,patient,0x08E8DDbEfB77b4803f8dbB504F9F7cD46d001C93,0xE20D801d3F294034C9842F3048104be8EE907A7d,0.0483243465423584,0.0,0.06685328483581543,0.0,0.6024696826934814,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
48,patient,0xbC04186B41b033d1151f1BA498D44125c5742180,0xacC6e4bc36E656D410C8C61706046E87513e00D5,0.04805302619934082,0.0,0.08502984046936035,0.0,0.583188533782959,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
49,patient,0x807163ea169E7523Bb2134E2C2becA3deE66d6a2,0x48Fd556a4764689efE0713A298523Ebcd96d52c4,0.05097222328186035,0.0,0.06952285766601562,0.0,0.6430256366729736,44716.0,0.0,53058.0,0.0,321980.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
50,patient,0x74ccE380E309A85176688Ae58f9F46A0E51B5619,0x5E24c46cAd0464f1863Ef4F742ED03C7C025Fc0a,0.08015751838684082,0.0,0.06817412376403809,0.0,0.5179309844970703,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
51,patient,0x8613a999166bE2d2837B83b0118204B91A3c4F6e,0x7a8d5c4B06dD96de917e7F58995c62F337eee383,0.05091977119445801,0.0,0.07091307640075684,0.0,0.5587966442108154,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
52,patient,0xa891AA6633aa210B924119f0CBa85970A797dB3d,0xf14A601ca32B2E1953ecf3081d8d898Ea02De69D,0.05244898796081543,0.0,0.06892108917236328,0.0,0.5899863243103027,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
53,patient,0xcAeAFD401eCc53518FBCd6A48025e262e2CF299e,0x95da2526459902C3C37F4ad02fb435ad2c522a6b,0.049878835678100586,0.0,0.06665825843811035,0.0,0.5710361003875732,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
54,patient,0x3a410982af60bbd956C855d7071E95C9955C4e2d,0xe461f89184174EfF92df09Aa7Bb2E84a960dEDe3,0.04836559295654297,0.0,0.06905317306518555,0.0,0.5659632682800293,44704.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
55,patient,0x97574F60fF914a4d0A2Fff2dcFAE51BE0ce514bE,0x3E580c31C84bA1B1B2b35fAF7118307Aa46EB2B5,0.05104541778564453,0.0,0.07132077217102051,0.0,0.6439201831817627,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
56,patient,0x9E5CEBE8173edAFc810674841F7cD2347bf3a6b1,0x49bC6cBb057AF62E5E347b57dC63e35c32fb510B,0.051679372787475586,0.0,0.06988215446472168,0.0,0.7603058815002441,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
57,patient,0x0b8828ae978e35ABC7641327071cc86f7Bd40533,0xB28e3Ca7C2045a5C7974e1721b2Cf6538eb9c6Bf,0.04927968978881836,0.0,0.06776237487792969,0.0,0.5270414352416992,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
58,patient,0x47eAaAcC2cAc261737fE478236560EB0c2cC809c,0x8c3E9512Ff6d25Bd2f37af8aA8b8C045ac85c2bc,0.04920029640197754,0.0,0.06897187232971191,0.0,0.5609645843505859,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
59,patient,0x663e56a90f446cE504110dEbf7B872a1111b7B5a,0xEA146cee7B1bF143429E972Bc365bB4c10818946,0.08371210098266602,0.0,0.06944751739501953,0.0,0.9328658580780029,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
60,patient,0x56eE159B883eBd65Ace01F289dFB7921D674dA02,0x4a836D0E10180a9cf81ce11199Bf38A2351B47a4,0.05016827583312988,0.0,0.06957793235778809,0.0,0.6493291854858398,44716.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
61,patient,0x29140185F5eEF454860D14a438716C6899AFF1D7,0x2852F649b8D8F6F7a08b673b346C47b08eBf22Bd,0.05063986778259277,0.0,0.06740665435791016,0.0,0.5520479679107666,44716.0,0.0,53058.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
62,patient,0xD14b2DD47011b3Dc59d97E4B926E7333D47b5a23,0x805cddE65ec718446D51565B6bE1dfd1C047D400,0.051581621170043945,0.0,0.06865668296813965,0.0,0.6147818565368652,44716.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
63,patient,0x0FCfeCf4d13DC273ebEaD3d4e235119d9ed6BBC0,0x4e12819A711C7a750a35fBe368be94750E925e20,0.050385475158691406,0.0,0.06727862358093262,0.0,0.6038360595703125,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
64,patient,0xB37988524cea165aDF95cF60B2D792d0c329BC7f,0x06593342f920FE005105500B024C1e55658C4C79,0.05112576484680176,0.0,0.06805706024169922,0.0,0.5424113273620605,44716.0,0.0,53070.0,0.0,225470.0,1.0,0.0,1.0,0.0,7.0,,,,,,,,,,,,,,,
65,patient,0x6df12e4c3c84F4CC45cbb2AE2ebCa9D15BdC540D,0xA9d9CD448E7cA48352DaEDA3E79f527E01220b5f,0.05003619194030762,0.0,0.06803274154663086,0.0,0.6322999000549316,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
66,patient,0xDc3729faC7A189735b2027490cd78154077E68Bb,0x2AE334eCD7728c83196B249b39f98b2e546Bc683,0.05029869079589844,0.0,0.06838130950927734,0.0,0.7461607456207275,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
67,patient,0x6Dc73FFACf168D4fB1521d5cefd21d953b1dF643,0x60A8D21191feE210b5d78b0540C97E5306d255a5,0.05068540573120117,0.0,0.10738325119018555,0.0,0.7582719326019287,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
68,patient,0x4142890B3D8154872D1220eeF323422216cC08E1,0x82A8815Ad39E6180A224B5D739D736351e0a8989,0.049714088439941406,0.0,0.06823086738586426,0.0,0.6627898216247559,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
69,patient,0xa6b15bA21F17Bf8B1317A6768ba5B331E5fA7960,0x1FdaFDb68DBfBa370374845Bf416192896D0596E,0.05151486396789551,0.0,0.07061553001403809,0.0,0.7242512702941895,44716.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
70,patient,0x9b8Fb4eb81000a58d0576e31C52c64cbc0cf8107,0xefE6E93aFEad4D7Ce7DD5402B7D2b100C3584818,0.08518767356872559,0.0,0.06955528259277344,0.0,0.9274330139160156,44716.0,0.0,53046.0,0.0,289782.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
71,patient,0xB597659ee7256B7ECF76b5f569321542b3e4D7bc,0xd8f3a5bBBeDf6bE03625A6EE3784a05c86533205,0.048523902893066406,0.0,0.06856441497802734,0.0,0.6990816593170166,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
72,patient,0x3B97C7183240B907928269DA23aFf0b171d2577e,0x8305c1a033657B16aD1a576B7e8bB21F04571b6B,0.04999256134033203,0.0,0.06960201263427734,0.0,0.6079106330871582,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
73,patient,0xCAF57fB47728Fd82e21cbAe2093e200B577bF719,0xDe5aCf267cc15886647dA1cCf31f707894d882f2,0.05016064643859863,0.0,0.06867218017578125,0.0,0.8876302242279053,44716.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
74,patient,0x49b9997c371690b0AF473aD79657a6830C3f01Ef,0x8A5b3ecBF18E1B0013a5Cb5471185DaaDFd1e794,0.05057477951049805,0.0,0.06891584396362305,0.0,0.4971804618835449,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
75,patient,0xDA92d55736045dfa7AC34d5fd4E8D171EE78Eaa2,0x67Bafb681491bDFC3D35ab64D05dc2Eb8eBC6B1E,0.05062150955200195,0.0,0.06835269927978516,0.0,0.4140958786010742,44716.0,0.0,53070.0,0.0,225470.0,1.0,0.0,1.0,0.0,7.0,,,,,,,,,,,,,,,
76,patient,0x7fd136090A61dFD486110FD20c66fa33c3072A30,0xfa782f8CcfCb2b214CFFDDDd58c164D4fee02E98,0.04981350898742676,0.0,0.10089874267578125,0.0,0.5430667400360107,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
77,patient,0xEA27866F65DA778f003a01d81FFFA3f01dE2798A,0x29D2B3aDcd932d9a95151072BB35365bbc0363Be,0.05143022537231445,0.0,0.06777215003967285,0.0,0.4871346950531006,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
78,patient,0x2c63E555206b850c1e1499b838270cAaeBA1e731,0x8b53b5F8d368ec379e4c6C5f6BF89F5497bAa45c,0.04903364181518555,0.0,0.07274842262268066,0.0,0.5873136520385742,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
79,patient,0x1e65Eb3FDFc318B75F7FE6Ae3393aCfD545F75fD,0xd1609D3Aa721511B5066B17e4F005Cc6d359BEc6,0.05069732666015625,0.0,0.09807825088500977,0.0,0.5912213325500488,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
80,patient,0x49D28e09F0340D9a0B146CaBC5c8825BAC8D4020,0x3E4971099b006AaDa0F99596D85A8fA1a59233a1,0.05073738098144531,0.0,0.10878181457519531,0.0,0.6841564178466797,44716.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
81,patient,0xF538b707a1f3B3f8887e44a0A122db49ab646B7f,0x3f27F3fBb75C9f41F0f9Ca88431B7B24db6f93Eb,0.04933571815490723,0.0,0.06815910339355469,0.0,0.5816371440887451,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
82,patient,0x39B50ec95b888aC13390EB055464BF5d2F27c014,0xBCb470A20e609AD2bB25b8898E2c96BD4b8d32E8,0.05525398254394531,0.0,0.0688638687133789,0.0,0.5612673759460449,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
