,role,personal_address,contract_address,add_permissioned_runtime,remove_permissioned_runtime,add_prescription_permissions_runtime,remove_prescription_permissions_runtime,request_fill_runtime,add_permissioned_gas_used,remove_permissioned_gas_used,add_prescription_permissions_gas_used,remove_prescription_permissions_gas_used,request_fill_gas_used,add_permissioned_transactions,remove_permissioned_transactions,add_prescription_permissions_transactions,remove_prescription_permissions_transactions,request_fill_transactions,new_prescription_runtime,refill_prescription_runtime,new_prescription_gas_used,refill_prescription_gas_used,new_prescription_transactions,refill_prescription_transactions,add_prescription_runtime,fill_prescription_runtime,request_refill_runtime,add_prescription_gas_used,fill_prescription_gas_used,request_refill_gas_used,add_prescription_transactions,fill_prescription_transactions,request_refill_transactions
666,prescriber,0x40eF3bB6e4B2C981901d53f4d1A6C0a89e84795d,0x645E7b2dFCbd868B82A790690df8D4Ae91823f02,,,,,,,,,,,,,,,,0.14275741577148438,0.15479207038879395,1235208.0,76110.0,1.0,2.0,,,,,,,,,
667,prescriber,0x472301245acB253e35c178CF7590Eb09fF02ff50,0x38dB2bB96a3DEfA18e1956CD1339cBd920A2D301,,,,,,,,,,,,,,,,0.2443845272064209,0.18977928161621094,2455416.0,114165.0,2.0,3.0,,,,,,,,,
668,prescriber,0x6075B39822a400c2C32B2106C910D3a6BEe923F5,0xD4b834ddEDCD9F231Ac87CfF10F6E66343527DEA,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
669,prescriber,0x609fCeeB366Ee7c931BED3be68b4D2B61001bf60,0x3cC181EEf99A2887f4C636008DdE09619BcC4385,,,,,,,,,,,,,,,,0.38492417335510254,0.12488937377929688,3675624.0,76110.0,3.0,2.0,,,,,,,,,
670,prescriber,0x4507fB6EB79e9E969538268606EAAb17fDDd6f1a,0xE180573741C11D55210140F9A672D32ae53d3FDE,,,,,,,,,,,,,,,,0.975881814956665,0.3720204830169678,8556444.0,228318.0,7.0,6.0,,,,,,,,,
671,prescriber,0x458fD410afF949Bb2a912B655532eE8B84976D80,0x82f1ce2e9194D1f97A2DbA6cBD1372291694f441,,,,,,,,,,,,,,,,0.1535332202911377,0.06425070762634277,1235208.0,38055.0,1.0,1.0,,,,,,,,,
672,prescriber,0xD211195390D612639c496E0aB7E984363347f0B0,0xaACE3A096c9f0C6f0cac594e2456D42c565e43D2,,,,,,,,,,,,,,,,0.12700486183166504,0.0,1235208.0,0.0,1.0,0.0,,,,,,,,,
673,prescriber,0x3A8AcE0AbF3696915084fD2c0581F2612514A437,0x46BD3D6403965a24FCEFFAB94b327D3D403A76E0,,,,,,,,,,,,,,,,0.12579774856567383,0.062448740005493164,1235208.0,38055.0,1.0,1.0,,,,,,,,,
674,prescriber,0x47189E10129b014F526a09B371708aA3f6b91197,0x9d15Da56d3b147706d8752AD2A23790736f3dD1b,,,,,,,,,,,,,,,,0.5295343399047852,0.24929428100585938,4895820.0,114165.0,4.0,3.0,,,,,,,,,
675,pharmacy,0xbdAb0fe6C3C1B4849aDbDF5ab346dA05FF56402F,0xF889036E71757E53380B03ca645E6A3c7DE0cfdE,,,,,,,,,,,,,,,,,,,,,,0.5832254886627197,4.547511100769043,0.8490524291992188,779176.0,2684556.0,420017.0,8.0,67.0,13.0
676,pharmacy,0xB3327c419487a0B07AdEC51508E8c4F2fB98CCfA,0x5Ae21F9Dd7E6E6B2feb072fEcfAd3AB3b1Dd9B33,,,,,,,,,,,,,,,,,,,,,,0.41678571701049805,4.198347806930542,0.5307984352111816,588108.0,2043252.0,290757.0,6.0,51.0,9.0
677,pharmacy,0xEaf98a11289170B15d22978D995eDc736738966E,0xd67Efa8975f6474bf4F34a4Ee1f02C5fB9A02a37,,,,,,,,,,,,,,,,,,,,,,0.6094110012054443,4.878617763519287,0.461611270904541,779176.0,2884896.0,258472.0,8.0,72.0,8.0
678,pharmacy,0x786F6ce94eb5DD535C2FDa0b54d5bb3adcdf063A,0x90af8228B056fc9D01f8F0894cDb798144017C96,,,,,,,,,,,,,,,,,,,,,,0.35262155532836914,2.6452322006225586,0.5921931266784668,492610.0,1602720.0,323090.0,5.0,40.0,10.0
679,pharmacy,0x272a77b2958c1c5Ba9353aEfBFf446746CC03E71,0xB3E121818953F14B926cEB0301Dbc200D98BC028,,,,,,,,,,,,,,,,,,,,,,0.5567793846130371,4.320431232452393,0.7203178405761719,779176.0,2724624.0,387708.0,8.0,68.0,12.0
