,role,personal_address,contract_address,add_permissioned_runtime,remove_permissioned_runtime,add_prescription_permissions_runtime,remove_prescription_permissions_runtime,request_fill_runtime,add_permissioned_gas_used,remove_permissioned_gas_used,add_prescription_permissions_gas_used,remove_prescription_permissions_gas_used,request_fill_gas_used,add_permissioned_transactions,remove_permissioned_transactions,add_prescription_permissions_transactions,remove_prescription_permissions_transactions,request_fill_transactions,new_prescription_runtime,refill_prescription_runtime,new_prescription_gas_used,refill_prescription_gas_used,new_prescription_transactions,refill_prescription_transactions,add_prescription_runtime,fill_prescription_runtime,request_refill_runtime,add_prescription_gas_used,fill_prescription_gas_used,request_refill_gas_used,add_prescription_transactions,fill_prescription_transactions,request_refill_transactions
0,patient,0x04C04DDC3d192f83d220C3C8E041ED0Cde2a9982,0xBa14131E93e1e9bCf3CEFC40C387C2aC70A2063C,0.04854631423950195,0.0,0.0707845687866211,0.0,0.5691721439361572,44716.0,0.0,53070.0,0.0,225470.0,1.0,0.0,1.0,0.0,7.0,,,,,,,,,,,,,,,
1,patient,0xCb288c82F6BB9296B1e74C15347C57a980346EDB,0x84bC740f2B226E728C04C8187dB78488b3230f96,0.05479931831359863,0.0,0.06787896156311035,0.0,0.6884312629699707,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
2,patient,0x963B27d0005BC6d8fF9Bf11C270F068bfb2fFdAE,0xc0cd41b400BD0583391cc26D303aA951B6d89A57,0.05063033103942871,0.0,0.07000136375427246,0.0,1.2284343242645264,44704.0,0.0,53058.0,0.0,289782.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
3,patient,0xe3c5d86751Bc9038c519B2Dc474e45DCAC5aE161,0x52b81d45B1873983737a917A645Bb424C3cA8544,0.049959659576416016,0.0,0.07680821418762207,0.0,0.6926331520080566,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
4,patient,0x4ffa5688400115aA74bD19fA3FF65761FC88062f,0xb1Bb55E94D38119D2089ac1a761b7CcA4bC840B8,0.05305314064025879,0.0,0.06997442245483398,0.0,0.6448807716369629,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
5,patient,0x5Fe2DAcCD18311330b9C2575D6187d7Ad611131e,0x5fAF41603b9ceEa33F051216CdE2f75DA6b28B64,0.04881167411804199,0.0,0.06801104545593262,0.0,0.7612578868865967,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
6,patient,0x54d21760421BAF36141530c683a3668Dbea3ec89,0x5e2F3b697c04A4692a91E26820B12bfAbfE14536,0.05092287063598633,0.0,0.06914758682250977,0.0,0.5670309066772461,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
7,patient,0x00BD65753fC4F956e394b69d911a96d8889290ED,0x9eC7d70Aa485F2b371761D3c882807Bd836f00c0,0.052964210510253906,0.0,0.0725088119506836,0.0,0.4835317134857178,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
8,patient,0x3CF096ae2Ce38E8d40bc8BFbEd789abddcA5fD02,0x51425a51BF6beB3F612400d69dA85F8418Bc89bD,0.04909014701843262,0.0,0.07150030136108398,0.0,0.5893356800079346,44716.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
9,patient,0x841511D31B36984a807D348100a34b40Fd8fff3d,0x7eD89F0bF0f6658a5A6d34d54c1e10351Af14e84,0.05069375038146973,0.0,0.07264232635498047,0.0,0.6283512115478516,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
10,patient,0xe1982069EBfB8278FF0f2Ce1C4fDc2F23Ea8D808,0x97A50907cf0bB2ee9BCFd8E97203D1645BD26f71,0.049689292907714844,0.0,0.0687098503112793,0.0,0.8532247543334961,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
11,patient,0x858457026BB9D1DAcAF4560d534c18aA23A470aF,0xf36a4557734ffFd52005d09FECd8f0aa185696C1,0.05971336364746094,0.0,0.0690159797668457,0.0,0.7727546691894531,44716.0,0.0,53058.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
12,patient,0x73C11dbaB635f217d5F50B2d127F08C4eA13283f,0x25705F576ca9074967dA9B73f26A38C9b34dd734,0.04970836639404297,0.0,0.07049703598022461,0.0,0.5982635021209717,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
13,patient,0xF9Da549302c8F960D1b284c775701aE790c063dd,0x7541Cd0ccdd2AD1Ce323145cC705A3F26868CB21,0.05113387107849121,0.0,0.0925900936126709,0.0,0.5702664852142334,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
14,patient,0x798e935C1A55fBC85385dDcE25D2C47e8661cB82,0x25AAC4825353D314bA8EdaC17Da8922f39bA516a,0.04932522773742676,0.0,0.07074999809265137,0.0,0.6412825584411621,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
15,patient,0x2d7498c39755e75Ab30730772D0064151511b3D0,0x4dD412Ba2130865315C6141F7c92c446808eEb57,0.04887866973876953,0.0,0.06809115409851074,0.0,0.5345406532287598,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
16,patient,0x3E20716c4dBCBFF05ad7b62F500Ecc2Df6DA04e3,0x163f618741451F88f70938251f97DAEB64e9f6c4,0.048197269439697266,0.0,0.07352781295776367,0.0,0.6933743953704834,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
17,patient,0xbC0756C7B77683a33Aa7d53f419aE86D6F0cD65b,0x6Ed2eDA1d0295D372009C5a70713C38Dcf5Fe66e,0.05250906944274902,0.0,0.07053780555725098,0.0,0.6473851203918457,44704.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
18,patient,0x998Ab69E069B75F58e4CF5B58dA68e37106A1892,0xaEECe20bf17C8975cE049b41b7523Fb981c14EF2,0.05088186264038086,0.0,0.07399439811706543,0.0,0.5731077194213867,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
19,patient,0x088C3967518a6e05827a462dfeb2f3776CEB5202,0x0763E3Db6dD16cD83E424629b249Cc44F03643d3,0.048393964767456055,0.0,0.0730440616607666,0.0,0.5395467281341553,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
20,patient,0x32617c7cCEb1Ab2E975B79BE047308fB1E35b127,0xb0D9255935ea2408401c9156eECa45404ef74688,0.05419564247131348,0.0,0.07923102378845215,0.0,0.4456346035003662,44716.0,0.0,53070.0,0.0,225470.0,1.0,0.0,1.0,0.0,7.0,,,,,,,,,,,,,,,
21,patient,0x0223Ecc749e726fa3831bb4B0F3120EdE3fEa907,0xaAa34e06AA8127e2E4cE3c837cF2B06239b61058,0.06248807907104492,0.0,0.07716131210327148,0.0,0.5157363414764404,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
22,patient,0xd814C79121C29F39E45935A78d43EAa2F0653d38,0x49FC21317100e78176CcBdC3207f072C0af1fB40,0.05202531814575195,0.0,0.06949067115783691,0.0,0.5469393730163574,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
23,patient,0xc69EAb8cd4C87ED6f1C688293857Fb596F37ea7F,0x7f782789Ef58CBbd181460aAc641D2Af3C742534,0.049317121505737305,0.0,0.07158875465393066,0.0,0.6248817443847656,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
24,patient,0x5ec89E2E6eB6d65060Ce7FE8FBE20461105ACaeA,0xd249Ac50cdAC20ba8BE37152744a4974dF6F77d9,0.047060489654541016,0.0,0.07409429550170898,0.0,0.6826627254486084,44716.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
25,patient,0xB36A638eB743dcaB41321F08F35F5a415b5a2E2b,0x293E18d50bA915E1176AdAD0Ef3dF0774B916b49,0.06807613372802734,0.0,0.06941413879394531,0.0,0.6127915382385254,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
26,patient,0x5C055F36C3C2921565fC6a5cf5Fd0DC6Cd40ff1A,0x1d39F57CB541E4Da25b10329fD64955223D25366,0.0503697395324707,0.0,0.07019281387329102,0.0,1.0809752941131592,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
27,patient,0x5Af4b63c7B971C439162b5e0B8EDfE588EFdcA54,0xB3861B5A4FeE70513Da1f41EAADc589e50500785,0.04874992370605469,0.0,0.07004261016845703,0.0,0.7608456611633301,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
28,patient,0x8c37510138a868dAE20aE4873C5479642087C4eD,0xa76e566b3d25B87dcaf86e466DA2272067E38b53,0.051981449127197266,0.0,0.09996509552001953,0.0,0.5909550189971924,44716.0,0.0,53046.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
