,role,personal_address,contract_address,add_permissioned_runtime,remove_permissioned_runtime,add_prescription_permissions_runtime,remove_prescription_permissions_runtime,request_fill_runtime,add_permissioned_gas_used,remove_permissioned_gas_used,add_prescription_permissions_gas_used,remove_prescription_permissions_gas_used,request_fill_gas_used,add_permissioned_transactions,remove_permissioned_transactions,add_prescription_permissions_transactions,remove_prescription_permissions_transactions,request_fill_transactions,new_prescription_runtime,refill_prescription_runtime,new_prescription_gas_used,refill_prescription_gas_used,new_prescription_transactions,refill_prescription_transactions,add_prescription_runtime,fill_prescription_runtime,request_refill_runtime,add_prescription_gas_used,fill_prescription_gas_used,request_refill_gas_used,add_prescription_transactions,fill_prescription_transactions,request_refill_transactions
10,patient,0x954C9DaCCB9227Ce6f816D15eDCB9B6b58B41C7B,0xCb402fFc9c7A7DAB760B7C99753c181d0ae4CC79,0.049072265625,0.0,0.07149052619934082,0.0,0.5142552852630615,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
11,patient,0x792867Bf7a73342a802DCfD03cf5c74452dc5F09,0x961F11B3b4Cb572D098Adf798d12D742B5683C84,0.050682783126831055,0.0,0.07484698295593262,0.0,0.5708699226379395,44716.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
12,patient,0x9754771B6D5a48918a65Eb6A05b307E2aB748b45,0x98acCcd796685be8223aCabCE62BD8d51d713398,0.045799970626831055,0.0,0.06718182563781738,0.0,0.45246148109436035,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
13,patient,0x13fb76C3201B9BE9C25c2397BB4F48D337D33de8,0x13ceb7c35fdC1512B596cd2abd703df3B965B1A5,0.0635983943939209,0.0,0.0876772403717041,0.0,0.5883231163024902,44716.0,0.0,53058.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
14,patient,0x832DA21BF8942c9e0798A95F3699deC38B0bea24,0xaD4205Ad443da0acE9719ADDf854adF611315e66,0.05514931678771973,0.0,0.07829642295837402,0.0,0.5509717464447021,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
15,patient,0xa6651D8221283C11eb6EA7D28A24A28c66883633,0xeFa46fCaeec506b8d4bC9FbD5EAc1eCb8Cf9f66c,0.05315208435058594,0.0,0.09451889991760254,0.0,0.5239524841308594,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
16,patient,0x1224E6ef74143ECf1EBe1Fa5758cB96206444b14,0xFD14972E21D2ce87623f430E17558F8EF2fb08b9,0.05635714530944824,0.0,0.07507872581481934,0.0,0.5601663589477539,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
17,patient,0x614dbaFaBc0AD1e70ed4710A4F0fC6C06dd8D41F,0xfD0217FB78DDd9Cf96aF75De1761E715664DE732,0.04666781425476074,0.0,0.06649351119995117,0.0,0.5201175212860107,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
18,patient,0xAFd252423971EBBdc57c4e4b0D9c017042B33562,0xcf85CF7EA03e906c077AeD647FD3311789C141fa,0.04746556282043457,0.0,0.06546354293823242,0.0,0.5849165916442871,44716.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
19,patient,0xdE407b7E5e175B0841D2Cd0A66999CA689f11B3F,0xC3e8F9d14be2Dc7017d6f2aE77BA52a425f125eB,0.047063350677490234,0.0,0.06727194786071777,0.0,0.5374860763549805,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
20,patient,0x5AaF74aEC9ac8Bce5C6aa27cB8E142F45A5B30d4,0xD4Cb2a073b822f261756Ae7f78c9BC23Ad4d53F3,0.04733681678771973,0.0,0.06657528877258301,0.0,0.4764540195465088,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
21,patient,0x74F75B08Adf10f582542ca879208242436A86931,0xa50819ca87d04bE0A353363917Dd9a90A16e5AC3,0.05072307586669922,0.0,0.09807991981506348,0.0,0.5338592529296875,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
22,patient,0x9025de18023f538Dc353161E2715C805aF86A0cd,0x92a30468922f9b9A6AC7Fc1e439e1Be485C62E64,0.047881126403808594,0.0,0.07064080238342285,0.0,0.5328483581542969,44716.0,0.0,53046.0,0.0,289782.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
23,patient,0x6cA51e1CDf1Dd22546a9977553Bc1aacfeB8E3eE,0xFfB6BDCcd23ba48096eeD7c5ac7490aEa492a636,0.05100202560424805,0.0,0.09750986099243164,0.0,0.52685546875,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
24,patient,0xa2f5507cF29AD7013F280a46D3d90076285bE4f0,0xD93A80D5fcA5481d9BB8C3a0d5Bf5eB3FC494e3a,0.04654574394226074,0.0,0.12550878524780273,0.0,0.5387775897979736,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
25,patient,0x41c58FB5eb7CE8c2698B335CE34f109a91B4A5b7,0xE17a11a630D9CcE62dDe59759339Efa4c7071d3C,0.04565739631652832,0.0,0.06766963005065918,0.0,0.5011346340179443,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
26,patient,0x746d1D87a861122e55b2Ad181bfE0269EdB3f7D8,0xe38a652C989A88F6a28a2e55Dfbd8Ff67046e43D,0.05429220199584961,0.0,0.07015371322631836,0.0,0.6031489372253418,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
27,patient,0xa264739C7d8b3A633A4cE89e524f5849BfAC7d61,0xeeef9524517f6dD7a1eC955A4b950d7d18df68a4,0.07055091857910156,0.0,0.07024908065795898,0.0,0.5657351016998291,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
28,patient,0x3B0F2A68214ABa5773cC716a7739Fc1C999F47B8,0x4E5C61021b20E95F8d0A471B6bf897C6D897EB22,0.05043625831604004,0.0,0.10993719100952148,0.0,0.584242582321167,44704.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
29,patient,0xF71C26dAc53E79DA6492e28e3ca3504bd385aC4e,0x880E8f7877d501629Eb4C63976814858661114E9,0.05668067932128906,0.0,0.06629776954650879,0.0,0.5063967704772949,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
30,patient,0x9b767C43899f259e7e7199c4b7e6EA77DF225238,0x10047bDD0004063a0e0fE241a5b8050Ecfeb53DB,0.04739856719970703,0.0,0.06756043434143066,0.0,0.6083581447601318,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
31,patient,0x5E293b6b53174e2748497CEc8E6bD464837caC01,0x64CAA4614acF74276955E347bA9C4a228EE69A6D,0.04989123344421387,0.0,0.07131838798522949,0.0,0.5232040882110596,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
32,patient,0x1A36971c130B7017Fe4A540849CCc93e747096D6,0x5d031aF9c642E7a5c6f350fDcF396928a71d443a,0.047228097915649414,0.0,0.07584118843078613,0.0,0.5365517139434814,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
33,patient,0x263878582fc301b81eF100ecf89a2EB80a55c5B9,0xe8edf65394791099e3CCF21814d590Cd6EEFb1b0,0.047373056411743164,0.0,0.08128571510314941,0.0,0.5272443294525146,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
34,patient,0x89e596b71359C6A74e0B7A9F2e2207f08A87BE02,0x222bF5A2FB2743C3178fbcf4102cbF17460E192E,0.04824233055114746,0.0,0.07460141181945801,0.0,0.5221636295318604,44716.0,0.0,53058.0,0.0,257584.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
35,patient,0x3d2Ab097CAe07735Cc10fc164F5d42bd65f4a317,0xD16FEC070Fa08289D7E83730A391a7AFC5197754,0.058046817779541016,0.0,0.08823180198669434,0.0,0.5609183311462402,44716.0,0.0,53058.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
36,patient,0xD3314EE850Cd79ad628e27b956843BbcC1F68CEa,0xE2392D27C7583f6E9A5d00ab14e81Bfdb5984D3d,0.055422067642211914,0.0,0.06874752044677734,0.0,0.5415120124816895,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
37,patient,0x89b932A1E9d5e8aD97EE452ca0585AafE5384De2,0x69Acb987300752Db88cE089ea40cD46847E5c4F6,0.04745221138000488,0.0,0.07130765914916992,0.0,0.5507838726043701,44704.0,0.0,53058.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
38,patient,0x63376e3143F40E75D51d1AB95D518EA7e301d0aC,0x4e99AEd4f285C7f322e2D9c81c548ebb238895c5,0.07166790962219238,0.0,0.08514237403869629,0.0,0.5357487201690674,44716.0,0.0,53058.0,0.0,289782.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
39,patient,0x7522C4Ff7498186af7066d848F126b6B4B7e57dB,0x2239F6f32050876D5dF51364780cC052b26D0F46,0.05148673057556152,0.0,0.06798338890075684,0.0,0.5321254730224609,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
40,patient,0xE2cA97fd86b4fb5b45C328b5a0A788550BcfD02d,0x459527D5Eda57F83A42F50eA0D892F22c0F68002,0.05311322212219238,0.0,0.07330846786499023,0.0,0.5489804744720459,44716.0,0.0,53058.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
41,patient,0x10Fa5c6911dF49accf46B9E08F66b62ec3C48B97,0x1687C1287aD9908EF4B4A03946D5cBd0bff20C9B,0.048363685607910156,0.0,0.0677022933959961,0.0,0.64866042137146,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
42,patient,0x9cA654BA373Ee22336ce3C01e800491585C29bd8,0x1FA0Ce878DcA19506496CA93D1eD835a29ae3320,0.05959939956665039,0.0,0.06842875480651855,0.0,0.5249373912811279,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
43,patient,0xD14cfdf10916835DAAe161e9dea23a93844c57c6,0x0A72B87bD4DBC6C5e67061e92568eD73c036Caa2,0.051981449127197266,0.0,0.06949901580810547,0.0,0.5734539031982422,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
44,patient,0x2314d8e3356ee8776cc6A204fB996f7382e37505,0x20CA9a608E5043C2E79e625134128Cf31BA7a521,0.04830503463745117,0.0,0.06738018989562988,0.0,0.544074296951294,44704.0,0.0,53058.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
45,patient,0xd345d08663bdEDae787eb0232962D85896a1bE16,0x68EF1f4e8466d814a27685394DDF42AC31CEEbF3,0.05464482307434082,0.0,0.10035133361816406,0.0,0.5833489894866943,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
46,patient,0xc1f24ad0e168AE2f586603C6B243Bb2DdD9ACe91,0x5227aa48bb5b653d592F2eBE94A0Cf8E775EC4B6,0.05362129211425781,0.0,0.07473254203796387,0.0,0.5795722007751465,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
47,patient,0xe22A9D71Cfca673c1599B01196e7FBa110f31aaf,0x7f4c07ad47c74e9C0e1dE062a2fe097e7cDfEb68,0.05407214164733887,0.0,0.07185697555541992,0.0,0.6240749359130859,44716.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
48,patient,0x88fbEE483e882ac742081080b82E8DA6D24E79Ce,0x601bfed326D4C90203Ad7bc7FfcA1d89f5fC0764,0.050633907318115234,0.0,0.0703589916229248,0.0,0.5233023166656494,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
49,patient,0x2ea80C0C7b96D39fB456913B59b22dF4505668Db,0xE37E3f30cb0a8565e581603C9F59A5AF7EFA9273,0.05058622360229492,0.0,0.07786130905151367,0.0,0.7010965347290039,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
50,patient,0x270DCd23a70258cAaDd11604143d12712Fed6e88,0x1ACc91D1AaF31dF534a69319928269e1b2e0392F,0.10166382789611816,0.0,0.10217165946960449,0.0,0.3930695056915283,44704.0,0.0,53058.0,0.0,225386.0,1.0,0.0,1.0,0.0,7.0,,,,,,,,,,,,,,,
51,patient,0xbd585Cd82B6995B0BB8B7eF1694CAFd0637857C5,0xF06380067b2A8b51E0e756d66dDf813D741e7FFB,0.05230283737182617,0.0,0.08845758438110352,0.0,0.6605720520019531,44704.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
52,patient,0x76e0AC611851dff4CAB846eC5B140AAFaE46899c,0x446120ea696A32B208c02FCDBa4F45F4Ff45Ecc1,0.04881620407104492,0.0,0.06607794761657715,0.0,0.5286405086517334,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
53,patient,0x295b6d2A253Bf66Bc04356ec01eb0e8932A17696,0x853Fe12009743dCD7e185eC8588A3388530928Cf,0.051645755767822266,0.0,0.07917523384094238,0.0,0.5505983829498291,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
54,patient,0xdf6D1D2A05B5c061D20bBe87911803D232f50E44,0x530C9a2d79d59bf059c7badA678Dc0f943CD9E01,0.048978567123413086,0.0,0.07906413078308105,0.0,0.5593292713165283,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
55,patient,0xdD134B1f17DeBB3a8247017f48AbadFaD45034aa,0x58891AdA577536E92f3a85FDB0ff65Cf75722B90,0.05052828788757324,0.0,0.06325411796569824,0.0,0.5540382862091064,44716.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
56,patient,0xF267C00e7c0E9b60e84DcC06d1931E7C17C60370,0xA2Cf50846e1C1865e0A6A6034d153A8BdA92ECC2,0.04693007469177246,0.0,0.07003450393676758,0.0,0.5368521213531494,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
57,patient,0x66bF065a3Bf1Cd452E60A657D44F9704384c8EEB,0xDaDA7056E9028161e96d4C33Aa863c3a41Eee53F,0.050682783126831055,0.0,0.06888985633850098,0.0,0.47033262252807617,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
58,patient,0x6cC2737f2E3053cc3c935bE0E69F28D5A67B9eeD,0x2BC693c050b17eEDB62323fd174b814990a65B61,0.04684257507324219,0.0,0.07619452476501465,0.0,0.52162766456604,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
59,patient,0x05C718ed6BAB8a929570294478C1D920E8eC22E9,0x8eBF53c616e8e9c5e0dDf862997A0382E52b9e4a,0.05037522315979004,0.0,0.07407045364379883,0.0,0.550788402557373,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
60,patient,0x51e63463e6e3BB9BFf1Ed3b0055A4fcf9601eE67,0xce7B3B95C673c0CFA300cD567489F1bf5B1045Fa,0.045484304428100586,0.0,0.06519770622253418,0.0,0.5104117393493652,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
61,patient,0x251f157505467aE9667390dD1459c6452d1aCA01,0xf5B52EB2B2D4d8B4C3f5ee6AC37FE6b67A68BDCa,0.04703712463378906,0.0,0.06480002403259277,0.0,0.5373778343200684,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
62,patient,0x8c16Ea1376Fe34B123607be6cD639E827B785834,0xad7A66cF8FB246c1Bf3edda81F537a17F6355866,0.04506206512451172,0.0,0.06576681137084961,0.0,0.4786226749420166,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
63,patient,0xBceAbdD18d12914722E0F5817523a5a8C1711609,0xFa3e04c0a4567B97D1f865E3e1FdC7f330190a80,0.04784202575683594,0.0,0.06615424156188965,0.0,0.5112202167510986,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
64,patient,0x74f27a2dace71133b042b7a1d1967FbFC7564417,0x36F58F70fdfA778ba28D418F913C0fC9048EE812,0.04705619812011719,0.0,0.06712603569030762,0.0,0.4519350528717041,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
65,patient,0x9F200F38fD1343CCc0cb815B967B76C5D7C9235d,0x9dDa75CdC7D85083bDa798555cED9Dd8e97Bdb10,0.04594898223876953,0.0,0.06629371643066406,0.0,0.5080728530883789,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
66,patient,0xbA25669872667c8b57e2E47B8c49Ca71e725596F,0xe5b727739A958aE3CAb2f7DF09dB6f840ed1C45E,0.08111691474914551,0.0,0.07509827613830566,0.0,0.5286891460418701,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
67,patient,0x2e6cdF2D340c993EF38E2B6CFF5D149950633299,0xE0EfE9bd60DDD79d3d8f752861d0755B1Fc0E205,0.050943851470947266,0.0,0.0713968276977539,0.0,0.4655451774597168,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
68,patient,0x3089A40e50543c23F7aa6A4Ba34F32F5a7753647,0xf6D5F0139834Da4403d3B76498cEc3DE73D658F5,0.04723501205444336,0.0,0.08090972900390625,0.0,0.5031757354736328,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
69,patient,0x0A640f9eE33e5De3cD9d0926962fCa69CbbDc073,0xBA34eC661046f4Ea93cc705E7f892D541eed0921,0.07048559188842773,0.0,0.06503915786743164,0.0,1.0070288181304932,44716.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
70,patient,0x87Ad5B0378f66f3f38208b49d6e7489f54213F5E,0x8650Dc19A873A6846A484102BBb1564276e37b5A,0.05870842933654785,0.0,0.06753373146057129,0.0,0.453629732131958,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
71,patient,0x56082f5935B79D14b510134F7b7D8f1eF415A06c,0xFa36c744931dCE042cCf7b3106816d872A446059,0.07652091979980469,0.0,0.07765316963195801,0.0,0.6079292297363281,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
72,patient,0xBd21dd06001AA39B9516c8321E032D14Df9E95e9,0x1e7289C4500833eE877890Fa4EbFad93ee6A1b52,0.08220696449279785,0.0,0.0707247257232666,0.0,0.5290887355804443,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
73,patient,0x18d338085b35744560b4940b706aA2f69e5C2cf8,0x8fb884C84210A0A620262DDDa35A46A074C4CA78,0.048239707946777344,0.0,0.07603263854980469,0.0,0.49315452575683594,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
74,patient,0xE822D8c7ccf99bDA834B3870E52EBb6a45CF4B63,0x0e7488b3E82E502954D5781276f39333BfAa836E,0.049063920974731445,0.0,0.06734752655029297,0.0,0.556898832321167,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
75,patient,0xdF83e12252b5FD5E60FCE3Cc4008ac44f17eC487,0x876BA724AF8Ae9C84CbeF4cb7d3F0852F516a583,0.053418874740600586,0.0,0.06846046447753906,0.0,0.5678386688232422,44704.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
76,patient,0x438eC8C75c223279c0D90b614304A1c6Ef16D882,0x500ef5aeC6Ba8DdB24Fc56fCb7d388D2218A9a8B,0.04635882377624512,0.0,0.06460905075073242,0.0,0.5189895629882812,44716.0,0.0,53058.0,0.0,289782.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
77,patient,0x8D1D9c1A52786AD658B2c46a4454B2244327f0f9,0xb7C32487BE6aE3Cc4F7aDda1f339F7776228551D,0.04826474189758301,0.0,0.06846499443054199,0.0,0.5021705627441406,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
78,patient,0x0427Cf2e960b2693d0Ae91BBD734F23598691c83,0x08b47e27E8365e113adB396220A7f5626C877904,0.053558349609375,0.0,0.0694882869720459,0.0,0.5583689212799072,44716.0,0.0,53058.0,0.0,289782.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
79,patient,0x9B1b741ba7e28760eCdbF8b8F7eaC66F0F43b8Eb,0x3B848fA58bb2C8Fd48Ae29b2F664Eeb4545E0089,0.05206632614135742,0.0,0.07735610008239746,0.0,0.50313401222229,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
80,patient,0x750C05fCe24d48fF2eF95a4E034317962bAa3fA7,0x505BA25072F64E4578B0C40Eb0Ef77E2FC01B6dB,0.051505327224731445,0.0,0.0744016170501709,0.0,0.4582359790802002,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
81,patient,0x58F179Be2a3f5c439b2B54897cd04477c30F45e0,0x31f323B451a7ad64cbD277BbDA571D3cd98F5f27,0.05214977264404297,0.0,0.06729459762573242,0.0,0.533043384552002,44716.0,0.0,53058.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
82,patient,0xDF0f8AAfc9474b04b268AFe40e5f9edB94c76b2A,0xa61a557141EA8e8a5F96C2BBc3f7b00439760Bf3,0.08016395568847656,0.0,0.0694277286529541,0.0,0.564889669418335,44716.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
