,role,personal_address,contract_address,add_permissioned_runtime,remove_permissioned_runtime,add_prescription_permissions_runtime,remove_prescription_permissions_runtime,request_fill_runtime,add_permissioned_gas_used,remove_permissioned_gas_used,add_prescription_permissions_gas_used,remove_prescription_permissions_gas_used,request_fill_gas_used,add_permissioned_transactions,remove_permissioned_transactions,add_prescription_permissions_transactions,remove_prescription_permissions_transactions,request_fill_transactions,new_prescription_runtime,refill_prescription_runtime,new_prescription_gas_used,refill_prescription_gas_used,new_prescription_transactions,refill_prescription_transactions,add_prescription_runtime,fill_prescription_runtime,request_refill_runtime,add_prescription_gas_used,fill_prescription_gas_used,request_refill_gas_used,add_prescription_transactions,fill_prescription_transactions,request_refill_transactions
21,patient,0xf73D75221764d8b454cc90c252C9bfC9C1771e70,0x390DCfae60182F715a5588A9163b927fED4F106f,0.05430436134338379,0.0,0.07523488998413086,0.0,0.5999746322631836,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
22,patient,0xaaB58642F8cA1D75B3d115BF9DB5FD02C4a18541,0xde094E3bEd1D45b523421B191B7b2B6aF1e05c56,0.05319023132324219,0.0,0.08469796180725098,0.0,0.6976969242095947,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
23,patient,0x803c9663B967f31e1Af5440bF3AA88771f57Ef0b,0x9De90c395d14Ab64F9d1a9444AF4EFe8d771Cc36,0.05358099937438965,0.0,0.07317543029785156,0.0,0.49738240242004395,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
24,patient,0x6b6bDaa94f6022F0dEc0F6b85c51C86a0a74242e,0x8dc7ae3556B50096d0F22B9a89B5265A2db78f3a,0.06056404113769531,0.0,0.07741904258728027,0.0,0.4850313663482666,44704.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
25,patient,0x6D5c3f3B41F763F695feD2033dF22Ff9893620BD,0xe62F76d653B36dDDc7c1489814C12558bE922d27,0.050487518310546875,0.0,0.07732176780700684,0.0,0.5514936447143555,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
26,patient,0x39c48120409D9450E1d5A5aE88839B1807cacb9c,0x28CC1d02f13FC893CEB7eAe1F4caE84dBE0Bf631,0.054305076599121094,0.0,0.0702199935913086,0.0,0.8105437755584717,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
27,patient,0x66E54Eb862bD0B4b96F8E22eB27dcef24327a044,0x0A2A70C962434c54879A4A76b563C3bD9A32Ff40,0.05511879920959473,0.0,0.07242441177368164,0.0,0.6124997138977051,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
28,patient,0x2912B6928797b952479464A69E186b9e385fdDEf,0x3D3a63Ba23a09bC193d789f3560BB83B00837F4D,0.055147409439086914,0.0,0.07684206962585449,0.0,0.5115916728973389,44704.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
29,patient,0x944eaF71786497Acb1181095592b3DD7e49CEE9D,0x0600bB2BCB8ad078639d378fd252e2656bCaDa1F,0.08616852760314941,0.0,0.07392311096191406,0.0,0.5867218971252441,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
30,patient,0x640730406976D0E56F0d79AF4e351A24075EC4d6,0xd94d8a48FCC10D6BeFB5F7D1c25ACe9c5b546c93,0.05269265174865723,0.0,0.0760798454284668,0.0,0.594465970993042,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
31,patient,0x4dD3e89eB20AaeDe1228F8d7EF21AE3A1ed29F06,0xbcFde7e6817e6936620BE878bAe1a38FB7E59609,0.05099654197692871,0.0,0.0734262466430664,0.0,0.6118922233581543,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
32,patient,0x4fBb14be7AFBCB935f5ACfaAa0d8fb6794a335fb,0xaF8Cf87CCaFA4ded5c8520725c2159E81db0e1Db,0.05428791046142578,0.0,0.07485032081604004,0.0,0.6847569942474365,44716.0,0.0,53058.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
33,patient,0x3Ab8ba0Cc68c9C87940c9480049D2Ce89a47B2e3,0x7292c4654c0292E94dE1B792ed0FdFDeBEc1046d,0.05928444862365723,0.0,0.0775604248046875,0.0,0.5641438961029053,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
34,patient,0xe0c264EBB175D0Fc857ec5FF51E12236b6D3D88A,0x9cC3D47B2Ac7Bd4954091c51dD988f16941f2f80,0.0531005859375,0.0,0.07576942443847656,0.0,0.592393159866333,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
35,patient,0xc04A617f98C1B0dBe9bdD57fF6F6b6c46672c05A,0x8581A09Fd7C1BE268A184Bbc3274201d9f4cD865,0.04931998252868652,0.0,0.07571625709533691,0.0,0.6027927398681641,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
36,patient,0x4fDae6Af1a8B8ee396de0465faf0bcD69055EE55,0x0d7567047Cc9e67B0770077E263C79104b848d14,0.053804636001586914,0.0,0.09648919105529785,0.0,0.4925577640533447,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
37,patient,0x2B358902f292Da8fE44BCD61F4f9a50A3fb773E2,0x8B32bb573688E05c921A7e55Efad4421b5F3818D,0.05466938018798828,0.0,0.07776427268981934,0.0,0.5666594505310059,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
38,patient,0x2307D12c288Ed9476A30bFaf782dC4a20345a1Ed,0x9Ad648f8fdB8cEfBC6865Ddfd58e1605C7C5CC7A,0.05236244201660156,0.0,0.0743861198425293,0.0,0.5087308883666992,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
39,patient,0x25413609A937766c6392A0F7c6d6B45E26F48a46,0xEAB12164Fb5723ce93C58F5f7bf8E86C9100aab2,0.05054664611816406,0.0,0.07102656364440918,0.0,0.5544159412384033,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
40,patient,0xb3F8b2929eda6766807C69f41Fb7979D82dd3c32,0x09Ccd353cFfd0Ce85a8F4537c4197b3aa07824E1,0.05615425109863281,0.0,0.07735776901245117,0.0,0.5018646717071533,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
41,patient,0xcF11D598660a8C33a27e22f0dEA29e69070f578a,0x357CE54ed8038B3A311c6B265Db4826E92B8245e,0.05212140083312988,0.0,0.0714566707611084,0.0,0.7892594337463379,44704.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
42,patient,0x43E6AF1488f0f6dcD95eCbdCAede555bC7D0F0ba,0xb21F373962A917237Badaf925beBd471f846E5c5,0.05109763145446777,0.0,0.07646989822387695,0.0,0.48374104499816895,44704.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
43,patient,0x3B6Aa0d7F154FA7ab83AA6dd35aDc4a80D78AD69,0x1407800443830eF8C99e9FCCBA9679E0c026fdd8,0.053743839263916016,0.0,0.07456564903259277,0.0,0.55301833152771,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
44,patient,0x1b6f29256306FAbBe68B7d9361966E7aaeb0C8CC,0xa9eC53ADffE1E9231CD7141D5B45f85c811bDAfa,0.09660935401916504,0.0,0.07932138442993164,0.0,0.5517785549163818,44716.0,0.0,53058.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
45,patient,0xF5E2dD0Be040E539540ee9e30eFEBeAa7da7cc70,0x9a3B138d4eCf9b2D239d764f1b0cC4eD4dbb6794,0.04899406433105469,0.0,0.07736730575561523,0.0,0.5033314228057861,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
46,patient,0x1652A70F4560d2F50276DeF84De684671980E43b,0x35c8783F920C8323c52033Ea143c5410F5c1c1Ba,0.050791025161743164,0.0,0.07450270652770996,0.0,0.5931947231292725,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
47,patient,0x9f9AFAD0Caa9D469E320E96128CA785D69209167,0x6C301BdbAd467698a596deB1493475a7467ED8e6,0.08176994323730469,0.0,0.07107996940612793,0.0,0.5329079627990723,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
48,patient,0x435250D7fA09Bc7226d28E269f16598aD3D5f4F6,0x8cE39E68B7b4b5b1d70807d31A934C4AA1f1f120,0.051297903060913086,0.0,0.07965254783630371,0.0,0.5513191223144531,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
49,patient,0xa8Ea7482c093Ad06FC8D383DAb6e299c08ef17e2,0x0ac9933075B6ffC57D3b992b009c3AF12F679274,0.05243802070617676,0.0,0.09997248649597168,0.0,0.6265950202941895,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
50,patient,0xEa017900809c7eb0Abf3D8010D0766d5cd721238,0xE788AE4130c643DD19fe8eB8F4be17C866Df5088,0.05214524269104004,0.0,0.07377052307128906,0.0,0.4779784679412842,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
51,patient,0x54941eB37fA25887353aeA0fB8FE53d776aAB67A,0x17606Dbc55B1fB511D79D75BD474ead6b1497584,0.0527036190032959,0.0,0.07182598114013672,0.0,0.5729818344116211,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
52,patient,0x1B5d7A5D0649402de539ca6Df1013A35c036A084,0x65D5830C619932364d0f141CAFbD09dEEAC9f4D2,0.05051875114440918,0.0,0.07766366004943848,0.0,0.538250207901001,44716.0,0.0,53058.0,0.0,289782.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
53,patient,0xB2F101e4e9BBb4b6c5B2dDED493A1554743F7e87,0x0427FA072F6e385C1daB94f3b14d3C34527DdF6f,0.05203962326049805,0.0,0.07306623458862305,0.0,0.4768860340118408,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
54,patient,0x204567A61290Bd5b6D576039d42bA43F63A56541,0xd4b1166312a188B935E23D1780C01e4678eE4d61,0.05598282814025879,0.0,0.07522940635681152,0.0,0.5655150413513184,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
55,patient,0x172Fe90f311b5f3DA0A6CabD58B0AC051C774e62,0xB969b250866B9b222ea84416b10704bf1bD1c68A,0.0705258846282959,0.0,0.07517504692077637,0.0,0.482102632522583,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
56,patient,0xfE027596B2bca2F5AE4a2a159796F50F1aF57FcA,0x7f5867F08D75dB4b2752eE96E3b1907Be7D2753D,0.05094337463378906,0.0,0.07284832000732422,0.0,0.5310990810394287,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
57,patient,0x7a29F31F7cb4574570bc123f55E534160aB215e9,0x362c0d4ca66B1bE42d77998bEb8D5e4a53010115,0.0524744987487793,0.0,0.08452844619750977,0.0,0.8637027740478516,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
58,patient,0x7ca29C63351F38388E14c37552D1092237D385c4,0x978a2B1f2E280DF2960EfcC45A2AA9CB115457A4,0.05088210105895996,0.0,0.0738682746887207,0.0,0.592045783996582,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
59,patient,0xcDC4b2aEe0A5465FdeeC3000C290C3c474c421df,0xC7EA3D3AB64280334ff3BB336EE92799Fe4915Dd,0.054411888122558594,0.0,0.07310128211975098,0.0,0.5676994323730469,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
60,patient,0x26fd09Ef6167fF4Fafa50C99502B89f15f219b24,0xBeD9050a0022c2716EA61DD213EdC9B4D48E97C9,0.05142545700073242,0.0,0.1001436710357666,0.0,0.5597348213195801,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
61,patient,0x98672E8b53628e96b20Dc36B0ef4E6B4ebDF4b02,0x4fEc1eFd7b5dF0B077533AbcDd86dC2A9d010C95,0.05111503601074219,0.0,0.07320380210876465,0.0,0.4956493377685547,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
62,patient,0xAF36b44976FA38b79e7b5160fb7cf91BC5A9AA22,0x03DAA3ECd467eCEE2a7B4Be8e771350C5247C01c,0.04997897148132324,0.0,0.07125473022460938,0.0,0.5287301540374756,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
63,patient,0x3B0890c178F2f9f2880b44caF64A209340b8d909,0x280b7C092A3eD05ECc186193694b9DC7daAe50B8,0.051025390625,0.0,0.07308149337768555,0.0,0.4943196773529053,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
64,patient,0x17E3776aB5B9e72A2288a6f4C504AaD17574C794,0x14E59c0f50Ec35D8FcC4FF473261FdD333d56A4c,0.07153034210205078,0.0,0.07276797294616699,0.0,0.5449051856994629,44716.0,0.0,53058.0,0.0,289782.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
65,patient,0x17D97FD013b65f5f35e57602fA1e4F50A16dC8dD,0x7D558D6C1289a9Da5C30c637B796565bB735b9B6,0.05966019630432129,0.0,0.07746434211730957,0.0,0.4373321533203125,44716.0,0.0,53070.0,0.0,225470.0,1.0,0.0,1.0,0.0,7.0,,,,,,,,,,,,,,,
66,patient,0x4F97f81666C6936adf274d929A9949A8b53CDdD4,0xb2d0d49eEd8C27689CC12EE1938E1Ca6d2405aF4,0.0583798885345459,0.0,0.0886986255645752,0.0,0.5493791103363037,44716.0,0.0,53058.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
67,patient,0x14641C52AE9628eD1e00a04BF01Bb85279b90CAB,0xdFE21fDe59CB98ee0f4C08Fc512027f42Fb76C2f,0.05065512657165527,0.0,0.07330465316772461,0.0,0.8522553443908691,44716.0,0.0,53058.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
68,patient,0xD44357433D12C6750C7F77e7Eb83CE3737e972f8,0x3E65B9278f977F4481d8F25D1400a93CfDC30534,0.052130937576293945,0.0,0.08895611763000488,0.0,0.47624850273132324,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
69,patient,0x196CF13Fb7298f201d1fE8fBcc85C0d89B61F73D,0x37F9e84b2014B0f0622d6414b8E7fE21dCFaB461,0.05331611633300781,0.0,0.07388019561767578,0.0,0.482576847076416,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
70,patient,0x7194C7fAC1C16f11e6b3b977Ce214f0A56b41EB6,0x571825Df7e8Ca11ba9E6BfBE270050A6A6EF3a66,0.07456684112548828,0.0,0.07589292526245117,0.0,0.5792160034179688,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
71,patient,0x35127C4d84d67Ce16b72BB4468C63E303681BC78,0xa3b5DE8Ac113BA541aEBE193aAc576F26D92d4EA,0.05232834815979004,0.0,0.07289361953735352,0.0,0.6013782024383545,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
72,patient,0x612E2D6D03fb951982B1127FA0e3ec0f376E573e,0xa4093ee01F8509D209e96EE6080AE3F128840D19,0.051619768142700195,0.0,0.07243943214416504,0.0,0.804877758026123,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
73,patient,0x2947307BE9a9c2AF1D0bf9EaCd58ED3eA6551089,0xA8CC6F1815DbE3Af8D2e93254b0133f009e243B1,0.055449485778808594,0.0,0.07397794723510742,0.0,0.8744421005249023,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
74,patient,0xb840e1a62a25b0DBe2dC99E0234578D9796e80F1,0xAdB79a2882f58eE44E459F39310e378E7239e7eE,0.07746148109436035,0.0,0.07298564910888672,0.0,0.6295461654663086,44716.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
75,patient,0x96DaF8df7585C92F2AEE2Cf045f3163De509b8d5,0x2155f0c5eBCdE74e4900abb6DB25c7aaB923D734,0.05366659164428711,0.0,0.07154536247253418,0.0,0.5407283306121826,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
76,patient,0x2e276caA7541a6415E0419E420Da4cB7eCb25769,0x25BC7E6fE0B2Da167EE6eaA0b573262a8c9C18fF,0.05640411376953125,0.0,0.0717928409576416,0.0,0.6191692352294922,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
77,patient,0xC637B6ccCB6440EF60Bb10460f55C812d53Bcf53,0x43ab4f556D59FA7FaB79C58C64FdD9fF059617c3,0.11111807823181152,0.0,0.07610726356506348,0.0,1.1162657737731934,44716.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
78,patient,0xbCf3C3B9652A154A80f0026D06E9b339026DF5A3,0x3D60BdC2cc2CF69351fc306f7ABA3C4987d9D0af,0.05368447303771973,0.0,0.07516884803771973,0.0,0.4384174346923828,44716.0,0.0,53070.0,0.0,225470.0,1.0,0.0,1.0,0.0,7.0,,,,,,,,,,,,,,,
79,patient,0x796A104c380F91A22e2F3CcD31a228548Cb566bD,0x75D479068B1A58d0D8443e4256a943B5C219F272,0.05520486831665039,0.0,0.07415533065795898,0.0,0.5655298233032227,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
80,patient,0x51DC1faD3660bbEF4F7E265D4940296f4B1Bccb2,0xFF4c5288a5e92B7268bE2A07497320674B8074a8,0.053293704986572266,0.0,0.0787191390991211,0.0,0.5848453044891357,44704.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
81,patient,0x180998761918cE54CeBB521b43Ab6F33754096A8,0xEF0006735d619F0283e8a2Ee5C434bC08743fa57,0.0534055233001709,0.0,0.0719752311706543,0.0,0.6356275081634521,44716.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
82,patient,0xF909a124BA3beCe5469A5FbE5218678b059590f5,0x851c106813EDa19378b67762DB885912ca56fAE2,0.053670644760131836,0.0,0.07360553741455078,0.0,0.5878863334655762,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
