,role,personal_address,contract_address,add_permissioned_runtime,remove_permissioned_runtime,add_prescription_permissions_runtime,remove_prescription_permissions_runtime,request_fill_runtime,add_permissioned_gas_used,remove_permissioned_gas_used,add_prescription_permissions_gas_used,remove_prescription_permissions_gas_used,request_fill_gas_used,add_permissioned_transactions,remove_permissioned_transactions,add_prescription_permissions_transactions,remove_prescription_permissions_transactions,request_fill_transactions,new_prescription_runtime,refill_prescription_runtime,new_prescription_gas_used,refill_prescription_gas_used,new_prescription_transactions,refill_prescription_transactions,add_prescription_runtime,fill_prescription_runtime,request_refill_runtime,add_prescription_gas_used,fill_prescription_gas_used,request_refill_gas_used,add_prescription_transactions,fill_prescription_transactions,request_refill_transactions
0,patient,0x56f4Da3aD86E42A531dC83b1CdC46AFC2A26E996,0xD3C69fBfD105B55C56A98DA8b577708144d88635,0.05392813682556152,0.0,0.0781087875366211,0.0,0.4717381000518799,44716.0,0.0,53058.0,0.0,257584.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
1,patient,0x1865B92a74335660C6AA0DcEb9FFeE73475110A8,0xD511aFdba186F33F47A5D69330D14af6b8668F84,0.05391883850097656,0.0,0.07781815528869629,0.0,0.4442877769470215,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
2,patient,0x1Bd60E13092f4EF9eD1132D5D1293185794113F2,0x2E0b682D1E7E22b3A6dE0Dc2D09EB5Ad8f14556d,0.05265331268310547,0.0,0.07712268829345703,0.0,0.5429179668426514,44716.0,0.0,53058.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
3,patient,0x7DDcf616090815E86F38cb1EEF24d95c2c065EEE,0x0053909598d1FA1Bd10EcbEb7a0A22155EbD73A3,0.055869102478027344,0.0,0.07544922828674316,0.0,0.5120968818664551,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
4,patient,0xbF28E016980e9d2EAC13E6e2eE0374F2Db2Ee570,0x2742c014D82A692AfE86e305731977E3B2C08FEC,0.05630755424499512,0.0,0.07346272468566895,0.0,0.8734560012817383,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
5,patient,0x0586E776Ec7feDD350Ce29782f480e12b71C7343,0xf4AA98f9d03f6d5f5CF95439A5f6E5d24A85Df26,0.05609297752380371,0.0,0.07242918014526367,0.0,0.5158207416534424,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
6,patient,0xf9D01D0dFc45Dcf3FF765533E76059e775981B59,0xB913EAC0A51f29dCa25b0cE8619Fc23AB4207AD3,0.052704572677612305,0.0,0.07185125350952148,0.0,0.47812414169311523,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
7,patient,0x4EBD86A8F955381A9E3f968f8617585d4B12E8A8,0x68E02ea5804B84c4557d9e254F2a3A719c77697F,0.08845686912536621,0.0,0.07442307472229004,0.0,0.45205235481262207,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
8,patient,0xC6c67D7925F2A8b5f4710b8c3C20Eddf8690e37A,0x6B42e53312Cfa20C4a4CA1fAf6344c1d76621129,0.053833723068237305,0.0,0.07192516326904297,0.0,0.49841928482055664,44716.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
9,patient,0xC80807A4e9865006fD751EE958f0604b9206DFf1,0xa8fB34b09a25b6Bfda40c5Fa6F682a1bB5123912,0.0586545467376709,0.0,0.08596944808959961,0.0,0.5943255424499512,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
10,patient,0x316f3893eeeD15971046340dF6F7Aaf38cD0da4c,0x3b88c6b8A5F8FE7576a4D601D8137d07d2d6C3b8,0.06574892997741699,0.0,0.0795433521270752,0.0,0.5693814754486084,44716.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
11,patient,0xAcEaa5911b20849987F6166d2d1250BcA40A3712,0x0fceF6Aa55039E4C8b6b389d8d12Cd8d3220e1d6,0.06605648994445801,0.0,0.09168195724487305,0.0,0.5676801204681396,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
12,patient,0xf772C9E006F047976c1d6b53065fe2472208c480,0x53ecfe68568e809efA9a383F80c559831Fa74CF9,0.05980730056762695,0.0,0.07389426231384277,0.0,0.5080924034118652,44716.0,0.0,53046.0,0.0,289674.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
13,patient,0x3f339facB746f878e99D9926D6FA56a3D3F5561D,0x6e81057017275a0AEF2D071e218B98a60Ba64689,0.05776023864746094,0.0,0.07929372787475586,0.0,0.8298289775848389,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
14,patient,0x078688cc1773E5Ef6fDE83bc84095AE44b8277d4,0x90438Bd77a527a489d0C31af998ff764bf7CDC7e,0.04841494560241699,0.0,0.07173323631286621,0.0,0.5199964046478271,44704.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
15,patient,0xF25Adb160C6193BeD32cF71baB359bD17f497f5e,0x75ce38c6bC36564862EBc29396D7d289683ccE62,0.0755302906036377,0.0,0.07235860824584961,0.0,0.5883047580718994,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
16,patient,0xa16193b978fd8b64835484A496B0733E0f4fC193,0x567dd64A036194cAE3b7DBE2d13b67dd6049f6C8,0.07231259346008301,0.0,0.07588744163513184,0.0,0.4949507713317871,44716.0,0.0,53058.0,0.0,289782.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
17,patient,0xCF455eE0Bd8676E3D70B94C44C79CFaBeb48473f,0x2444CC6997A621BfcCe899e8793A20a70f19b6AC,0.05214691162109375,0.0,0.07567739486694336,0.0,0.5013458728790283,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
18,patient,0x1f9870e8d5F577977685669cD8B3C695D4B5F67A,0x8F7A1231834F32aB94f2ffc080f32E0efBB7D1F0,0.05201148986816406,0.0,0.08974957466125488,0.0,0.5443165302276611,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
19,patient,0x203CEb6eC70E8Cfd2617Aba09688BeeCA2b57E43,0xc31b34FC17ca8c9A53B4bd55Cf8E766551646bBe,0.05700039863586426,0.0,0.11589670181274414,0.0,0.5147724151611328,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
20,patient,0x13996ED8c6B04d4553E7dcD4a90fD42A92E906e5,0xA5Ac642B583a932BeD94b2ab789b93b93EA9E18D,0.05267453193664551,0.0,0.08127427101135254,0.0,0.4948399066925049,44704.0,0.0,53070.0,0.0,257680.0,1.0,0.0,1.0,0.0,8.0,,,,,,,,,,,,,,,
21,patient,0x5A6Debc384c38FB8eDF4509ec52C364bED99C6B0,0x949f1a07B6198363e630A5c97FF42222dEe5406A,0.05575990676879883,0.0,0.08432435989379883,0.0,0.5806996822357178,44716.0,0.0,53070.0,0.0,322100.0,1.0,0.0,1.0,0.0,10.0,,,,,,,,,,,,,,,
22,patient,0xA03d73C15b2aB76FCA0b41CeE67E50c9F1EacE08,0x54fc0D131EEc042C5f640B5492C00f164E439Dd1,0.05239152908325195,0.0,0.07612299919128418,0.0,0.6740131378173828,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
23,patient,0x1c29Ceb8E52787bC8829b71D713807677a90B6C2,0x0CbCFc1Bd38701907fa06cb0Ef481dd03Cc5C9c0,0.05210518836975098,0.0,0.07192373275756836,0.0,0.8323750495910645,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
24,patient,0xf9c096A3Cc44b49080840e6843a03FB5B40CF69C,0xc1F7377E3c394A091CEE75590EeFe11dA331a5c2,0.05281209945678711,0.0,0.07353091239929199,0.0,1.2733335494995117,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
